hips_x,hips_x,,,,hips_y,hips_y,,,,hips_z,hips_z,,,,Spine_x,Spine_x,,,,Spine_y,Spine_y,,,,Spine_z,Spine_z,,,,leftUpLeg_x,leftUpLeg_x,,,,leftUpLeg_y,leftUpLeg_y,,,,leftUpLeg_z,leftUpLeg_z,,,,leftLeg_x,leftLeg_x,,,,leftLeg_y,leftLeg_y,,,,leftLeg_z,leftLeg_z,,,,leftFoot_x,leftFoot_x,,,,leftFoot_y,leftFoot_y,,,,leftFoot_z,leftFoot_z,,,,rightUpLeg_x,rightUpLeg_x,,,,rightUpLeg_y,rightUpLeg_y,,,,rightUpLeg_z,rightUpLeg_z,,,,rightLeg_x,rightLeg_x,,,,rightLeg_y,rightLeg_y,,,,rightLeg_z,rightLeg_z,,,,rightFoot_x,rightFoot_x,,,,rightFoot_y,rightFoot_y,,,,rightFoot_z,rightFoot_z,,,
2.485166,-2.73E-05,2.49E+00,6.18E+00,,10.00563,0,10.00563,100.1126317,,353.2231,0,353.2231,124766.5584,,359.3836,5.46E-05,3.59E+02,1.29E+05,,357.965,7.83E-19,3.58E+02,1.28E+05,,183.2561,180,3.2561,10.60218721,,354.4683,0,354.4683,125647.7757,,91.49798,89.99995,1.49803,2.244093881,,328.6963,0,328.6963,108041.2576,,3.116318,-0.000136604,3.116454604,9.712289298,,351.3642,5.32E-11,3.51E+02,1.23E+05,,23.83821,-2.23E-05,2.38E+01,5.68E+02,,86.04265,90,-3.95735,15.66061902,,322.1042,89.99995,232.10425,53872.38287,,239.9248,0,239.9248,57563.90966,,2.906101,0,2.906101,8.445423022,,267.1063,270.0001,-2.8938,8.37407844,,8.995213,0,8.995213,80.91385692,,355.1117,0,355.1117,126104.3195,,350.5466,0,350.5466,122882.9188,,319.6178,0,319.6178,102155.5381,,49.28023,90,-40.71977,1658.099669,,260.2143,270,-9.7857,95.75992449,,357.6611,0,357.6611,127921.4625,
2.348119,-2.73E-05,2.35E+00,5.51E+00,,9.286811,0,9.286811,86.24485855,,353.975,0,353.975,125298.3006,,359.3879,5.46E-05,3.59E+02,1.29E+05,,358.1155,7.83E-19,3.58E+02,1.28E+05,,183.0694,180,3.0694,9.42121636,,354.5237,0,354.5237,125687.0539,,91.14369,89.99995,1.14374,1.308141188,,331.9425,0,331.9425,110185.8233,,2.581493,-0.000136604,2.581629604,6.664811411,,351.7429,5.32E-11,3.52E+02,1.24E+05,,21.5907,-2.23E-05,2.16E+01,4.66E+02,,86.02039,90,-3.97961,15.83729575,,311.5724,89.99995,221.57245,49094.3506,,228.7247,0,228.7247,52314.98839,,1.869166,0,1.869166,3.493781536,,267.1606,270.0001,-2.8395,8.06276025,,11.00089,0,11.00089,121.0195808,,355.3804,0,355.3804,126295.2287,,350.7716,0,350.7716,123040.7154,,322.0757,0,322.0757,103732.7565,,51.54147,90,-38.45853,1479.05853,,259.4296,270,-10.5704,111.7333562,,356.8385,0,356.8385,127333.7151,
2.223931,-2.73E-05,2.22E+00,4.95E+00,,8.573531,0,8.573531,73.50543381,,354.7217,0,354.7217,125827.4845,,359.3931,5.46E-05,3.59E+02,1.29E+05,,358.2648,7.83E-19,3.58E+02,1.28E+05,,182.8846,180,2.8846,8.32091716,,354.5994,0,354.5994,125740.7345,,90.82465,89.99995,0.8247,0.68013009,,334.5843,0,334.5843,111946.6538,,2.096023,-0.000136604,2.096159604,4.393885085,,352.1475,5.32E-11,3.52E+02,1.24E+05,,19.35742,-2.23E-05,1.94E+01,3.75E+02,,85.8531,90,-4.1469,17.19677961,,301.6519,89.99995,211.65195,44796.54794,,218.1422,0,218.1422,47586.01942,,0.8211846,0,0.8211846,0.674344147,,267.1733,270.0001,-2.8268,7.99079824,,12.97983,0,12.97983,168.4759868,,355.6525,0,355.6525,126488.7008,,351.0071,0,351.0071,123205.9843,,324.5092,0,324.5092,105306.2209,,53.77299,90,-36.22701,1312.396254,,258.5454,270,-11.4546,131.2078612,,355.9167,0,355.9167,126676.6973,
1.972285,-2.73E-05,1.97E+00,3.89E+00,,7.480973,0,7.480973,55.96495703,,355.58,0,355.58,126437.1364,,359.4053,5.46E-05,3.59E+02,1.29E+05,,358.5135,7.83E-19,3.59E+02,1.29E+05,,182.6296,180,2.6296,6.91479616,,354.8265,0,354.8265,125901.8451,,90.16428,89.99995,0.16433,0.027004349,,337.8751,0,337.8751,114159.5832,,1.483799,-0.000136604,1.483935604,2.202064876,,352.8911,5.32E-11,3.53E+02,1.25E+05,,17.05415,-2.23E-05,1.71E+01,2.91E+02,,85.57446,90,-4.42554,19.58540429,,290.75,89.99995,200.75005,40300.58258,,206.0162,0,206.0162,42442.67466,,0.1824394,0,0.1824394,0.033284135,,267.3953,270.0001,-2.6048,6.78498304,,14.20546,0,14.20546,201.7950938,,356.1428,0,356.1428,126837.694,,351.2155,0,351.2155,123352.3274,,328.7719,0,328.7719,108090.9622,,56.24802,90,-33.75198,1139.196154,,259.1484,270,-10.8516,117.7572226,,356.4517,0,356.4517,127057.8144,
1.560627,-2.73E-05,1.56E+00,2.44E+00,,5.536896,0,5.536896,30.65721731,,356.988,0,356.988,127440.4321,,359.4555,5.46E-05,3.59E+02,1.29E+05,,358.9587,7.83E-19,3.59E+02,1.29E+05,,182.1493,180,2.1493,4.61949049,,355.3984,0,355.3984,126308.0227,,88.83711,89.99995,-1.16284,1.352196866,,343.2733,0,343.2733,117836.5585,,0.6212642,-0.000136604,0.621400804,0.386138959,,354.3098,5.32E-11,3.54E+02,1.26E+05,,13.59464,-2.23E-05,1.36E+01,1.85E+02,,84.54497,90,-5.45503,29.7573523,,276.4544,89.99995,186.45445,34765.26192,,189.3762,0,189.3762,35863.34513,,359.2994,0,359.2994,129096.0588,,267.7412,270.0001,-2.2589,5.10262921,,15.91973,0,15.91973,253.4378033,,357.1994,0,357.1994,127591.4114,,351.8657,0,351.8657,123809.4708,,336.4763,0,336.4763,113216.3005,,60.35295,90,-29.64705,878.9475737,,261.5945,270,-8.4055,70.65243025,,358.4307,0,358.4307,128472.5667,
1.333405,-2.73E-05,1.33E+00,1.78E+00,,4.394458,0,4.394458,19.31126111,,357.7479,0,357.7479,127983.56,,359.5025,5.46E-05,3.60E+02,1.29E+05,,359.2213,7.83E-19,3.59E+02,1.29E+05,,181.8513,180,1.8513,3.42731169,,355.8388,0,355.8388,126621.2516,,87.97697,89.99995,-2.02298,4.09244808,,346.2027,0,346.2027,119856.3095,,0.2323609,-0.000136604,0.232497504,0.054055089,,355.1824,5.32E-11,3.55E+02,1.26E+05,,11.89894,-2.23E-05,1.19E+01,1.42E+02,,83.70861,90,-6.29139,39.58158813,,271.2645,89.99995,181.26455,32856.83709,,182.7143,0,182.7143,33384.51542,,358.9231,0,358.9231,128825.7917,,267.9243,270.0001,-2.0758,4.30894564,,16.70133,0,16.70133,278.9344238,,357.8653,0,357.8653,128067.5729,,352.4424,0,352.4424,124215.6453,,341.0672,0,341.0672,116326.8349,,62.55854,90,-27.44146,753.0337269,,264.0013,270,-5.9987,35.98440169,,0.3607443,0,0.3607443,0.13013645,
1.131077,-2.73E-05,1.13E+00,1.28E+00,,3.492168,0,3.492168,12.19523734,,358.2526,0,358.2526,128344.9254,,359.5836,5.46E-05,3.60E+02,1.29E+05,,359.4252,7.83E-19,3.59E+02,1.29E+05,,181.5686,180,1.5686,2.46050596,,356.2288,0,356.2288,126898.9579,,87.11007,89.99995,-2.88988,8.351406414,,348.6599,0,348.6599,121563.7259,,359.9493,-0.000136604,359.9494366,129563.5969,,355.8902,5.32E-11,3.56E+02,1.27E+05,,10.54313,-2.23E-05,1.05E+01,1.11E+02,,82.85504,90,-7.14496,51.0504534,,268.6111,89.99995,178.61115,31901.9429,,178.7006,0,178.7006,31933.90444,,358.7631,0,358.7631,128710.9619,,268.0396,270.0001,-1.9605,3.84356025,,17.62115,0,17.62115,310.5049273,,358.4716,0,358.4716,128501.888,,353.3263,0,353.3263,124839.4743,,344.6456,0,344.6456,118780.5896,,63.48961,90,-26.51039,702.800778,,267.904,270,-2.096,4.393216,,3.413375,0,3.413375,11.65112889,
0.918362,-2.73E-05,9.18E-01,8.43E-01,,2.527108,0,2.527108,6.386274844,,358.792,0,358.792,128731.6993,,359.6723,5.46E-05,3.60E+02,1.29E+05,,359.6424,7.83E-19,3.60E+02,1.29E+05,,181.2676,180,1.2676,1.60680976,,356.7107,0,356.7107,127242.5235,,86.20106,89.99995,-3.79889,14.43156523,,351.2671,0,351.2671,123388.5755,,359.7174,-0.000136604,359.7175366,129396.7061,,356.6583,5.32E-11,3.57E+02,1.27E+05,,9.090314,-2.23E-05,9.09E+00,8.26E+01,,81.91458,90,-8.08542,65.37401658,,266.7341,89.99995,176.73415,31234.95978,,175.3724,0,175.3724,30755.47868,,358.5869,0,358.5869,128584.5649,,268.1586,270.0001,-1.8415,3.39112225,,18.60169,0,18.60169,346.0228709,,359.0118,0,359.0118,128889.4725,,354.323,0,354.323,125544.7883,,348.475,0,348.475,121434.8256,,64.39604,90,-25.60396,655.5627677,,272.3111,270,2.3111,5.34118321,,6.913716,0,6.913716,47.79946893,
0.7120239,-2.73E-05,7.12E-01,5.07E-01,,1.854952,0,1.854952,3.440846922,,359.1347,0,359.1347,128977.7327,,359.7541,5.46E-05,3.60E+02,1.29E+05,,359.7603,7.83E-19,3.60E+02,1.29E+05,,180.9544,180,0.9544,0.91087936,,357.152,0,357.152,127557.5511,,85.2033,89.99995,-4.79665,23.00785122,,354.0605,0,354.0605,125358.8377,,359.5745,-0.000136604,359.5746366,129293.9193,,357.3196,5.32E-11,3.57E+02,1.28E+05,,7.251972,-2.23E-05,7.25E+00,5.26E+01,,81.22347,90,-8.77653,77.02747884,,266.5284,89.99995,176.52845,31162.29366,,173.6961,0,173.6961,30170.33516,,358.3016,0,358.3016,128380.0366,,268.2638,270.0001,-1.7363,3.01473769,,20.69993,0,20.69993,428.487102,,359.4019,0,359.4019,129169.7257,,355.9814,0,355.9814,126722.7571,,350.3111,0,350.3111,122717.8668,,63.84584,90,-26.15416,684.0400853,,272.4161,270,2.4161,5.83753921,,5.567429,0,5.567429,30.99626567,
0.4972807,-2.73E-05,4.97E-01,2.47E-01,,1.186097,0,1.186097,1.406826093,,359.4737,0,359.4737,129221.341,,359.8384,5.46E-05,3.60E+02,1.29E+05,,359.8741,7.83E-19,3.60E+02,1.30E+05,,180.6338,180,0.6338,0.40170244,,357.6828,0,357.6828,127936.9854,,84.19826,89.99995,-5.80169,33.65960686,,356.9105,0,356.9105,127385.105,,359.527,-0.000136604,359.5271366,129259.762,,357.9972,5.32E-11,3.58E+02,1.28E+05,,5.348957,-2.23E-05,5.35E+00,2.86E+01,,80.52819,90,-9.47181,89.71518468,,266.6295,89.99995,176.62955,31197.99793,,172.2932,0,172.2932,29684.94677,,357.9895,0,357.9895,128156.4821,,268.3553,270.0001,-1.6448,2.70536704,,22.91386,0,22.91386,525.0449801,,359.707,0,359.707,129389.1258,,357.7342,0,357.7342,127973.7578,,352.071,0,352.071,123953.989,,63.17365,90,-26.82635,719.6530543,,272.3244,270,2.3244,5.40283536,,3.958015,0,3.958015,15.66588274,
0.2281331,-2.73E-05,2.28E-01,5.21E-02,,0.5288475,0,0.5288475,0.279679678,,359.8022,0,359.8022,129457.6231,,359.929,5.46E-05,3.60E+02,1.30E+05,,359.9579,7.83E-19,3.60E+02,1.30E+05,,180.2547,180,0.2547,0.06487209,,358.2572,0,358.2572,128348.2214,,82.50822,89.99995,-7.49173,56.12601839,,1.461955,0,1.461955,2.137312422,,359.8636,-0.000136604,359.8637366,129501.9089,,358.7683,5.32E-11,3.59E+02,1.29E+05,,0.5813971,-2.23E-05,5.81E-01,3.38E-01,,81.05547,90,-8.94453,80.00461692,,269.0266,89.99995,179.02665,32050.54141,,172.3533,0,172.3533,29705.66002,,357.6582,0,357.6582,127919.388,,268.3082,270.0001,-1.6919,2.86252561,,23.90124,0,23.90124,571.2692735,,359.9282,0,359.9282,129548.3092,,359.4212,0,359.4212,129183.599,,356.2645,0,356.2645,126924.394,,64.37344,90,-25.62656,656.7205774,,268.5997,270,-1.4003,1.96084009,,358.6553,0,358.6553,128633.6242,
0.01402701,-2.73E-05,1.41E-02,1.98E-04,,0.02996864,0,0.02996864,0.000898119,,0.05352524,0,0.05352524,0.002864951,,-0.001018275,5.46E-05,-1.07E-03,1.15E-06,,0.01888922,7.83E-19,1.89E-02,3.57E-04,,179.9621,180,-0.0379,0.00143641,,358.8701,0,358.8701,128787.7487,,81.20608,89.99995,-8.79387,77.33214958,,5.031446,0,5.031446,25.31544885,,0.4167066,-0.000136604,0.416843204,0.173758257,,359.3334,5.32E-11,3.59E+02,1.29E+05,,356.7603,-2.23E-05,3.57E+02,1.27E+05,,81.55308,90,-8.44692,71.35045749,,271.0421,89.99995,181.04215,32776.26008,,172.5261,0,172.5261,29765.25518,,357.4048,0,357.4048,127738.1911,,268.2584,270.0001,-1.7417,3.03351889,,24.55515,0,24.55515,602.9553915,,359.9387,0,359.9387,129555.8678,,0.7093208,0,0.7093208,0.503135997,,359.647,0,359.647,129345.9646,,65.26467,90,-24.73533,611.8365502,,265.0872,270,-4.9128,24.13560384,,353.9382,0,353.9382,125272.2494,
359.8909,-2.73E-05,3.60E+02,1.30E+05,,359.6014,0,359.6014,129313.1669,,0.6976973,0,0.6976973,0.486781522,,0.05491074,5.46E-05,5.49E-02,3.01E-03,,0.04551534,7.83E-19,4.55E-02,2.07E-03,,179.7696,180,-0.2304,0.05308416,,0.8411506,0,0.8411506,0.707534332,,82.53496,89.99995,-7.46499,55.7260757,,1.671708,0,1.671708,2.794607637,,358.7435,-0.000136604,358.7436366,128696.9968,,1.516092,5.32E-11,1.52E+00,2.30E+00,,7.672035,-2.23E-05,7.67E+00,5.89E+01,,88.2311,90,-1.7689,3.12900721,,252.1338,89.99995,162.13385,26287.38532,,153.2969,0,153.2969,23499.93955,,357.1046,0,357.1046,127523.6953,,268.5288,270.0001,-1.4713,2.16472369,,24.93717,0,24.93717,621.8624476,,-0.001121602,0,-0.001121602,1.26E-06,,0.9574134,0,0.9574134,0.916640418,,356.173,0,356.173,126859.2059,,62.70863,90,-27.29137,744.8188765,,269.1159,270,-0.8841,0.78163281,,358.1109,0,358.1109,128243.4167,
359.787,-2.73E-05,3.60E+02,1.29E+05,,359.2056,0,359.2056,129028.6631,,1.386468,0,1.386468,1.922293515,,0.1094394,5.46E-05,1.09E-01,1.20E-02,,0.09022073,7.83E-19,9.02E-02,8.14E-03,,179.5423,180,-0.4577,0.20948929,,2.180973,0,2.180973,4.756643227,,82.40746,89.99995,-7.59249,57.6459044,,2.234496,0,2.234496,4.992972374,,358.4356,-0.000136604,358.4357366,128476.1773,,1.654067,5.32E-11,1.65E+00,2.74E+00,,9.670217,-2.23E-05,9.67E+00,9.35E+01,,86.76203,90,-3.23797,10.48444972,,83.15564,89.99995,-6.84431,46.84457938,,344.3104,0,344.3104,118549.6515,,356.7846,0,356.7846,127295.2508,,268.7844,270.0001,-1.2157,1.47792649,,25.3091,0,25.3091,640.5505428,,0.03487979,0,0.03487979,0.0012166,,1.112519,0,1.112519,1.237698525,,352.382,0,352.382,124173.0739,,59.9564,90,-30.0436,902.617901,,272.6341,270,2.6341,6.93848281,,1.860714,0,1.860714,3.46225659,
359.6338,-2.73E-05,3.60E+02,1.29E+05,,359.0169,0,359.0169,128893.1345,,2.10322,0,2.10322,4.423534368,,0.1382562,5.46E-05,1.38E-01,1.91E-02,,0.122305,7.83E-19,1.22E-01,1.50E-02,,179.3531,180,-0.6469,0.41847961,,3.656962,0,3.656962,13.37337107,,82.59559,89.99995,-7.40436,54.82454701,,0.8918946,0,0.8918946,0.795475978,,357.7997,-0.000136604,357.7998366,128020.7231,,1.989977,5.32E-11,1.99E+00,3.96E+00,,14.12842,-2.23E-05,1.41E+01,2.00E+02,,80.16481,90,-9.83519,96.73096234,,76.43307,89.99995,-13.56688,184.0602329,,337.7516,0,337.7516,114076.1433,,356.1262,0,356.1262,126825.8703,,268.8688,270.0001,-1.1313,1.27983969,,24.49125,0,24.49125,599.8213266,,359.9821,0,359.9821,129587.1123,,0.9947298,0,0.9947298,0.989487375,,350.431,0,350.431,122801.8858,,58.46019,90,-31.53981,994.7596148,,273.702,270,3.702,13.704804,,3.404894,0,3.404894,11.59330315,
359.47,-2.73E-05,3.59E+02,1.29E+05,,358.8225,0,358.8225,128753.5865,,2.864046,0,2.864046,8.20275949,,0.1680881,5.46E-05,1.68E-01,2.82E-02,,0.1557724,7.83E-19,1.56E-01,2.43E-02,,179.154,180,-0.846,0.715716,,5.259774,0,5.259774,27.66522253,,82.76487,89.99995,-7.23508,52.34638261,,359.4189,0,359.4189,129181.9457,,357.1566,-0.000136604,357.1567366,127560.9345,,2.303452,5.32E-11,2.30E+00,5.31E+00,,18.95362,-2.23E-05,1.90E+01,3.59E+02,,73.10371,90,-16.89629,285.4846158,,74.91253,89.99995,-15.08742,227.6302423,,336.4109,0,336.4109,113172.2936,,355.4226,0,355.4226,126325.2246,,268.9655,270.0001,-1.0346,1.07039716,,23.57483,0,23.57483,555.7726095,,359.8898,0,359.8898,129520.6681,,0.8651175,0,0.8651175,0.748428289,,348.4317,0,348.4317,121404.6496,,56.90413,90,-33.09587,1095.336611,,274.609,270,4.609,21.242881,,4.825927,0,4.825927,23.28957141,
359.0371,-2.73E-05,3.59E+02,1.29E+05,,359.3824,0,359.3824,129155.7094,,4.267516,0,4.267516,18.21169281,,0.1414897,5.46E-05,1.41E-01,2.00E-02,,0.1018804,7.83E-19,1.02E-01,1.04E-02,,178.9743,180,-1.0257,1.05206049,,7.559822,0,7.559822,57.15090867,,83.1207,89.99995,-6.87925,47.32408056,,354.3434,0,354.3434,125559.2451,,355.3094,-0.000136604,355.3095366,126244.8668,,3.350554,5.32E-11,3.35E+00,1.12E+01,,31.03242,-2.23E-05,3.10E+01,9.63E+02,,64.47179,90,-25.52821,651.6895058,,82.70398,89.99995,-7.29597,53.23117824,,343.7681,0,343.7681,118176.5066,,353.5367,0,353.5367,124988.1982,,268.8666,270.0001,-1.1335,1.28482225,,21.15381,0,21.15381,447.4836775,,359.7171,0,359.7171,129396.392,,0.8947133,0,0.8947133,0.800511889,,345.183,0,345.183,119151.3035,,62.19919,90,-27.80081,772.8850367,,272.7881,270,2.7881,7.77350161,,3.637773,0,3.637773,13.2333924,
358.8618,-2.73E-05,3.59E+02,1.29E+05,,359.7781,0,359.7781,129440.2812,,4.753381,0,4.753381,22.59463093,,0.155359,5.46E-05,1.55E-01,2.41E-02,,0.06560434,7.83E-19,6.56E-02,4.30E-03,,178.8921,180,-1.1079,1.22744241,,8.225531,0,8.225531,67.65936023,,83.29002,89.99995,-6.70993,45.0231606,,350.8145,0,350.8145,123070.8134,,354.439,-0.000136604,354.4391366,125627.1016,,3.690097,5.32E-11,3.69E+00,1.36E+01,,36.91142,-2.23E-05,3.69E+01,1.36E+03,,62.4528,90,-27.5472,758.8482278,,85.30575,89.99995,-4.6942,22.03551364,,346.1817,0,346.1817,119841.7694,,352.7036,0,352.7036,124399.8295,,268.6463,270.0001,-1.3538,1.83277444,,19.46355,0,19.46355,378.8297786,,359.6827,0,359.6827,129371.6447,,0.8665488,0,0.8665488,0.750906823,,344.5154,0,344.5154,118690.8608,,64.33542,90,-25.66458,658.6706666,,272.191,270,2.191,4.800481,,3.134546,0,3.134546,9.825378626,
358.6889,-2.73E-05,3.59E+02,1.29E+05,,0.1616236,0,0.1616236,0.026122188,,5.213446,0,5.213446,27.18001919,,0.1696165,5.46E-05,1.70E-01,2.88E-02,,0.03033974,7.83E-19,3.03E-02,9.20E-04,,178.813,180,-1.187,1.408969,,8.909134,0,8.909134,79.37266863,,83.40584,89.99995,-6.59411,43.48228669,,347.3826,0,347.3826,120674.6708,,353.6272,-0.000136604,353.6273366,125052.2932,,3.921504,5.32E-11,3.92E+00,1.54E+01,,42.5896,-2.23E-05,4.26E+01,1.81E+03,,60.54079,90,-29.45921,867.8450538,,87.50745,89.99995,-2.4925,6.21255625,,348.2032,0,348.2032,121245.4685,,351.901,0,351.901,123834.3138,,268.4517,270.0001,-1.5484,2.39754256,,17.81769,0,17.81769,317.4700769,,359.6501,0,359.6501,129348.1944,,0.838192,0,0.838192,0.702565829,,343.9028,0,343.9028,118269.1358,,66.37356,90,-23.62644,558.2086671,,271.5445,270,1.5445,2.38548025,,2.57132,0,2.57132,6.611686542,
358.7069,-2.73E-05,3.59E+02,1.29E+05,,0.4569568,0,0.4569568,0.208809517,,5.327055,0,5.327055,28.37751497,,0.1926418,5.46E-05,1.93E-01,3.71E-02,,0.003013567,7.83E-19,3.01E-03,9.08E-06,,178.7555,180,-1.2445,1.54878025,,8.977497,0,8.977497,80.59545239,,83.66648,89.99995,-6.33347,40.11284224,,343.7137,0,343.7137,118139.1076,,353.3527,-0.000136604,353.3528366,124858.2271,,3.928015,5.32E-11,3.93E+00,1.54E+01,,46.55822,-2.23E-05,4.66E+01,2.17E+03,,61.08006,90,-28.91994,836.3629296,,89.71122,89.99995,-0.28873,0.083365013,,350.6498,0,350.6498,122955.2822,,351.4351,0,351.4351,123506.6295,,268.2154,270.0001,-1.7847,3.18515409,,15.82706,0,15.82706,250.4958282,,359.6937,0,359.6937,129379.5578,,0.7900681,0,0.7900681,0.624207603,,344.3696,0,344.3696,118590.4214,,67.93485,90,-22.06515,486.8708445,,271.6184,270,1.6184,2.61921856,,2.512786,0,2.512786,6.314093482,
358.738,-2.73E-05,3.59E+02,1.29E+05,,0.7508687,0,0.7508687,0.563803805,,5.418961,0,5.418961,29.36513832,,0.2165738,5.46E-05,2.17E-01,4.69E-02,,359.9758,7.83E-19,3.60E+02,1.30E+05,,178.6985,180,-1.3015,1.69390225,,9.058506,0,9.058506,82.05653095,,83.92796,89.99995,-6.07199,36.86906256,,339.9704,0,339.9704,115579.8729,,353.1643,-0.000136604,353.1644366,124725.1193,,3.920857,5.32E-11,3.92E+00,1.54E+01,,50.47374,-2.23E-05,5.05E+01,2.55E+03,,61.74604,90,-28.25396,798.2862557,,92.08053,89.99995,2.08058,4.328813136,,353.2951,0,353.2951,124817.4277,,350.9733,0,350.9733,123182.2573,,267.9862,270.0001,-2.0139,4.05579321,,13.78463,0,13.78463,190.0160242,,359.7407,0,359.7407,129413.3712,,0.7406057,0,0.7406057,0.548496803,,344.9187,0,344.9187,118968.9096,,69.48706,90,-20.51294,420.7807074,,271.7434,270,1.7434,3.03944356,,2.488222,0,2.488222,6.191248721,
358.9706,-2.73E-05,3.59E+02,1.29E+05,,1.026723,0,1.026723,1.054160119,,5.231201,0,5.231201,27.3654639,,0.2215831,5.46E-05,2.22E-01,4.91E-02,,359.954,7.83E-19,3.60E+02,1.30E+05,,178.6727,180,-1.3273,1.76172529,,8.721559,0,8.721559,76.06559139,,84.27142,89.99995,-5.72853,32.81605596,,336.2882,0,336.2882,113089.7535,,353.5902,-0.000136604,353.5903366,125026.1261,,3.775475,5.32E-11,3.78E+00,1.43E+01,,52.16585,-2.23E-05,5.22E+01,2.72E+03,,63.82684,90,-26.17316,685.0343044,,94.36231,89.99995,4.36236,19.03018477,,356.3118,0,356.3118,126958.0988,,350.8362,0,350.8362,123086.0392,,267.8907,270.0001,-2.1094,4.44956836,,11.34775,0,11.34775,128.7714301,,359.7983,0,359.7983,129454.8167,,0.6709393,0,0.6709393,0.450159544,,346.2253,0,346.2253,119871.9584,,70.81605,90,-19.18395,368.0239376,,272.0985,270,2.0985,4.40370225,,2.668336,0,2.668336,7.120017009,
359.2031,-2.73E-05,3.59E+02,1.29E+05,,1.270881,0,1.270881,1.615138516,,5.0309,0,5.0309,25.30995481,,0.2237625,5.46E-05,2.24E-01,5.00E-02,,359.9352,7.83E-19,3.60E+02,1.30E+05,,178.6534,180,-1.3466,1.81333156,,8.407069,0,8.407069,70.67880917,,84.59834,89.99995,-5.40161,29.17739059,,333.0027,0,333.0027,110890.7982,,354.0613,-0.000136604,354.0614366,125359.5009,,3.651098,5.32E-11,3.65E+00,1.33E+01,,53.40571,-2.23E-05,5.34E+01,2.85E+03,,65.792,90,-24.208,586.027264,,96.84692,89.99995,6.84697,46.88099818,,359.5073,0,359.5073,129245.4988,,350.7435,0,350.7435,123021.0028,,267.8224,270.0001,-2.1777,4.74237729,,9.125421,0,9.125421,83.27330843,,359.8446,0,359.8446,129488.1361,,0.6081374,0,0.6081374,0.369831097,,347.4825,0,347.4825,120744.0878,,71.97566,90,-18.02434,324.8768324,,272.467,270,2.467,6.086089,,2.877556,0,2.877556,8.280328533,
359.563,-2.73E-05,3.60E+02,1.29E+05,,1.768107,0,1.768107,3.126202363,,4.661907,0,4.661907,21.73337688,,0.1945937,5.46E-05,1.95E-01,3.78E-02,,359.868,7.83E-19,3.60E+02,1.30E+05,,178.6288,180,-1.3712,1.88018944,,7.853667,0,7.853667,61.68008535,,84.92216,89.99995,-5.07779,25.78395128,,330.6768,0,330.6768,109347.1461,,354.8819,-0.000136604,354.8820366,125941.2599,,3.427064,5.32E-11,3.43E+00,1.17E+01,,52.1843,-2.23E-05,5.22E+01,2.72E+03,,68.12443,90,-21.87557,478.5405628,,98.12637,89.99995,8.12642,66.03870202,,1.703169,0,1.703169,2.900784643,,350.9244,0,350.9244,123147.9345,,267.9732,270.0001,-2.0269,4.10832361,,6.637616,0,6.637616,44.05794616,,359.8344,0,359.8344,129480.7954,,0.3699886,0,0.3699886,0.136891564,,349.2263,0,349.2263,121959.0086,,73.02602,90,-16.97398,288.115997,,272.1541,270,2.1541,4.64014681,,2.681929,0,2.681929,7.192743161,
359.9455,-2.73E-05,3.60E+02,1.30E+05,,2.298999,0,2.298999,5.285396402,,4.273657,0,4.273657,18.26414415,,0.1612603,5.46E-05,1.61E-01,2.60E-02,,359.7939,7.83E-19,3.60E+02,1.29E+05,,178.6031,180,-1.3969,1.95132961,,7.239058,0,7.239058,52.40396073,,85.20434,89.99995,-4.79561,22.99787527,,327.4486,0,327.4486,107222.5856,,355.7231,-0.000136604,355.7232366,126539.0211,,3.14762,5.32E-11,3.15E+00,9.91E+00,,50.65685,-2.23E-05,5.07E+01,2.57E+03,,70.49242,90,-19.50758,380.5456775,,99.72707,89.99995,9.72712,94.61686349,,4.25225,0,4.25225,18.08163006,,351.1409,0,351.1409,123299.9317,,268.1409,270.0001,-1.8592,3.45662464,,4.095366,0,4.095366,16.77202267,,359.8267,0,359.8267,129475.254,,0.1062796,0,0.1062796,0.011295353,,351.0433,0,351.0433,123231.3985,,74.07395,90,-15.92605,253.6390686,,271.721,270,1.721,2.961841,,2.401344,0,2.401344,5.766453006,
0.3614476,-2.73E-05,3.61E-01,1.31E-01,,3.163402,0,3.163402,10.00711221,,3.893738,0,3.893738,15.16119561,,0.09352165,5.46E-05,9.35E-02,8.74E-03,,359.6217,7.83E-19,3.60E+02,1.29E+05,,178.548,180,-1.452,2.108304,,6.748144,0,6.748144,45.53744744,,85.22052,89.99995,-4.77943,22.84295112,,325.7641,0,325.7641,106122.2488,,356.4206,-0.000136604,356.4207366,127035.7415,,2.795733,5.32E-11,2.80E+00,7.82E+00,,47.52631,-2.23E-05,4.75E+01,2.26E+03,,72.15191,90,-17.84809,318.5543166,,98.97005,89.99995,8.9701,80.46269401,,4.178274,0,4.178274,17.45797362,,351.5361,0,351.5361,123577.6296,,268.437,270.0001,-1.5631,2.44328161,,2.055426,0,2.055426,4.224776041,,359.7706,0,359.7706,129434.8846,,359.5466,0,359.5466,129273.7576,,352.6152,0,352.6152,124337.4793,,74.80701,90,-15.19299,230.8269451,,270.1566,270,0.1566,0.02452356,,1.414597,0,1.414597,2.001084672,
